Ship To Country,Item ID,Amount
USA,nsp27,15.75
USA,nsp84,15.75
USA,BFM001119-0002,15.72
USA,bff000207-0001,15.72
USA,bfm000920-0002,15.72
USA,3MP,15.7
USA,BFC000120-0003,15.47
USA,1556048,15.4
USA,rl-0201f1,15.38
USA,rl-0401,15.38
USA,rl-7202,15.38
USA,BR000125-0576-F-P001,15.37
USA,BR000203-0576-F-P001,15.37
USA,SRBR71217A,15.37
USA,rl-0605,15.31
USA,JC-3M2FD-6.5,15.2
USA,266250150,15.17
USA,246360280,15.16
USA,267120100,15.14
USA,BFP000137-0008,15.13
USA,BFP001145-0008,15.13
USA,BFP001401-0008,15.13
USA,07630024,15.1
USA,MS-20staples,15.03
USA,854-424,15.0
USA,ABRSHIRT-SYLG-XL,15.0
USA,ACT-JGLTC38,15.0
USA,ACT-JGTC38,15.0
USA,ACT-JGTC9,15.0
USA,AS-SKULLCROSS,15.0
USA,CandleStickWick,15.0
USA,NSF80FF4OZ,15.0
USA,S168,15.0
USA,S182,15.0
USA,S294,15.0
USA,S57,15.0
USA,bethlehemcleaningkit,15.0
USA,bk57,15.0
USA,bk58,15.0
USA,bk59,15.0
USA,nsfmixs,15.0
USA,246420230,14.97
USA,BFC001119-0003,14.96
USA,BFM000101-0002,14.96
USA,BFM000147-0002,14.96
USA,BFM000225-0002,14.96
USA,BFM001320-0002,14.96
USA,PortableCCase4,14.95
USA,BB-SB-337-Option337,14.91
USA,MB011,14.91
USA,3FYHW,14.9
USA,nsf80L,14.85
USA,SchMJ19/26-17-1.8,14.84
USA,9009002004,14.82
USA,JC-2FS-7,14.8
USA,gop53b,14.75
USA,jc-10m-10m-d1-2,14.75
USA,jc-3ds,14.75
USA,246200180,14.73
USA,SculptingTool-3,14.71
USA,LA0145,14.66
USA,LA0900,14.66
USA,NSF120FF4OZ,14.63
USA,NSF93L,14.63
USA,NSF97S,14.63
USA,nsf144s,14.63
USA,nsf44l,14.63
USA,nsf57s,14.63
USA,nsp109,14.63
USA,nsp11,14.63
USA,nsp83,14.63
USA,271710305,14.4
USA,DHBoreas,14.4
USA,TAG-033-F-C-017,14.4
USA,TAG-033-F-F-041,14.4
USA,TAG-033-F-M-025,14.4
USA,TAG-033-F-P-025,14.4
USA,BFM001241-0002,14.35
USA,nwc34,14.35
USA,246340280,14.29
USA,1556368,14.239999999999998
USA,3fc-quartz,14.21
USA,0000-ABRshirt-flame-M,14.2
USA,AW8C,14.2
USA,abrshirt-bmg-xl,14.2
USA,Pixie Dust Turquoise,14.17
USA,1556054,14.16
USA,1556080,14.16
USA,bfc000013-0003,14.14
USA,rl-4205,14.09
USA,272111401,14.08
USA,BSG0144-30,14.07
USA,BSG0216-30,14.07
USA,BSG1114-30,14.07
USA,BSG1401-30,14.07
USA,BSG2212-30,14.07
USA,MC511655,14.030000000000001
USA,1556024,14.02
USA,1556214,14.02
USA,CO-WRF-Star5pt-6MM,14.0
USA,GC,14.0
USA,LGM,14.0
USA,TUNGSTEN PICK 1/8,14.0
USA,gom63w,14.0
USA,153940,13.95
USA,153942,13.95
USA,bp-fork,13.95
USA,bp-knife,13.95
USA,bp-spoon,13.95
USA,1557224,13.9
USA,BFC001414-0003,13.9
USA,BFF000136-0001,13.9
USA,BFF001401-0001,13.9
USA,BFM000164-0002,13.9
USA,BFM000212-0002,13.9
USA,BFM001107-0002,13.9
USA,BFM001137-0002,13.9
USA,HEMO-3,13.9
USA,goac4w,13.830000000000002
USA,1555T43,13.8
USA,MC511402,13.8
USA,VF791803,13.8
USA,VF791951,13.8
USA,gaf4494100,13.8
USA,gaf449425,13.8
USA,gaf6585100,13.8
USA,kuglclear-10,13.8
USA,rl-2011,13.79
USA,rl-2011f1,13.79
USA,rl-3018,13.79
USA,rl-4016,13.79
USA,ns140,13.77
USA,MC511531,13.75
USA,AW12C,13.7
USA,MC511448,13.6
USA,1556423,13.51
USA,S205,13.5
USA,S324,13.5
USA,S386,13.5
USA,nsf04L,13.5
USA,nsp38,13.5
USA,246888108,13.48
USA,2fc-quartz,13.46
USA,kg067,13.42
USA,kg091,13.42
USA,kg121,13.42
USA,kg503,13.42
USA,kg504,13.42
USA,kg522,13.42
USA,kg540,13.42
USA,kg541,13.42
USA,SchFJ19/26-26-4,13.32
USA,PCS401F,13.2
USA,VF791808,13.2
USA,rl-1011,13.2
USA,SchFJ14/23-22-2.5,13.11
USA,BFC000024-0003,13.09
USA,BFC000025-0003,13.09
USA,BFM000120-0002,13.09
USA,BFM000124-0002,13.09
USA,BFM000125-0002,13.09
USA,BFM000224-0002,13.09
USA,BFM000321-0002,13.09
USA,gorec6x2b,13.08
USA,NSF105l,13.05
USA,Pixie dust Misty Lavendr,13.0
USA,gosq5w,13.0
USA,kspushtool-0001,12.95
USA,1556650,12.94
USA,1556652,12.94
USA,1556681,12.94
USA,1556707,12.94
USA,1556708,12.94
USA,1556716,12.94
USA,mc511660-2,12.94
USA,BSG0320-30,12.86
USA,246888104,12.799999999999999
USA,RSN8-1,12.78
USA,BB-SB-170-Option170,12.71
USA,BB-SB-176-Option176,12.71
USA,BB-SB-235-Option235,12.71
USA,BB-SB-276-Option276,12.71
USA,BB-SB-278-Option278,12.71
USA,BB-SB-287-Option287,12.71
USA,BB-SB-311-Option311,12.71
USA,RSN2-1,12.7
USA,1556231,12.65
USA,CO-WRF-Alien-8mm,12.6
USA,TAG-033-F-C-021,12.6
USA,BFM001101-0002,12.56
USA,1556416,12.559999999999999
USA,conemandrel1/2,12.5
USA,MB062,12.42
USA,9007002002,12.389999999999999
USA,NSF09FF4OZ,12.38
USA,nsf105s,12.38
USA,nsf113S,12.38
USA,nsf24s,12.38
USA,1556014,12.370000000000001
USA,1556219B,12.36
USA,1556270,12.36
USA,1556271,12.36
USA,1556273,12.36
USA,1556274,12.36
USA,246888102,12.270000000000001
USA,VF791012,12.23
USA,VF791026,12.23
USA,VF791080,12.23
USA,246888110,12.2
USA,272060801,12.18
USA,NS113,12.18
USA,BFC000137-0003,12.17
USA,BFC000141-0003,12.17
USA,BFC000164-0003,12.17
USA,BFC001105-0003,12.17
USA,BFC001128-0003,12.17
USA,BFM000113-0002,12.17
USA,BFM000216-0002,12.17
USA,BFM001141-0002,12.17
USA,VF791246,12.09
USA,gaf54425,12.08
USA,153926,12.0
USA,153927,12.0
USA,1MJW,12.0
USA,3FJG,12.0
USA,521420T5.5,12.0
USA,7/16 MANDREL,12.0
USA,B24,12.0
USA,DHGAtlas,12.0
USA,M11,12.0
USA,M12,12.0
USA,M159,12.0
USA,M167,12.0
USA,M22,12.0
USA,M247,12.0
USA,M260,12.0
USA,M266,12.0
USA,M267,12.0
USA,M276,12.0
USA,M28,12.0
USA,M3,12.0
USA,M339,12.0
USA,M344,12.0
USA,M370,12.0
USA,M394,12.0
USA,M405,12.0
USA,M407,12.0
USA,M423,12.0
USA,M427,12.0
USA,M454,12.0
USA,M464,12.0
USA,M465,12.0
USA,M466,12.0
USA,M470,12.0
USA,M471,12.0
USA,M473,12.0
USA,M62,12.0
USA,S116,12.0
USA,S333,12.0
USA,S372,12.0
USA,S81,12.0
USA,SGM,12.0
USA,TE9835,12.0
USA,VF791240,12.0
USA,m218,12.0
USA,m258,12.0
USA,m81,12.0
USA,m85,12.0
USA,s134,12.0
USA,DG-D83,11.98
USA,52-952,11.95
USA,DBR4-3,11.95
USA,LIGHTNINBUG,11.95
USA,2FPHW,11.9
USA,HEMO-1,11.9
USA,246090100,11.899999999999999
USA,tip cleaners,11.8
USA,SRBR001140,11.76
USA,272040501,11.72
USA,1557219,11.5
USA,1557236,11.5
USA,1557242,11.5
USA,1557244,11.5
USA,31220,11.5
USA,5818TWC,11.5
USA,DHGOracle-White,11.5
USA,GTGLt.Mt.Honey,11.5
USA,sns29,11.5
USA,la079,11.49
USA,la255,11.49
USA,la632,11.49
USA,la635,11.49
USA,la642,11.49
USA,la9001,11.49
USA,la9002,11.49
USA,NSF78FF4OZ,11.37
USA,BSG1108-30,11.26
USA,BSG1414-30,11.26
USA,BSG1439-30,11.26
USA,BSG1449-30,11.26
USA,BSG2064-30,11.26
USA,850-030,11.25
USA,nsf52s,11.25
USA,1556508,11.22
USA,1557240,11.21
USA,MC511140,11.21
USA,MC511140-3,11.21
USA,MC511645,11.21
USA,1fc-quartz,11.02
USA,1556228,11.01
USA,153911,11.0
USA,1556084,11.0
USA,1556209,11.0
USA,HEMAL-TWEEZERS,11.0
USA,5100TW4,10.95
USA,1556058,10.92
USA,1556286,10.91
USA,1556295,10.91
USA,jc-diff38BLACK,10.9
USA,VF791260,10.89
USA,ABRQR4,10.82
USA,TAG-033-F-F-001,10.8
USA,TAG-033-F-P-002,10.8
USA,TAG-033-F-P-033,10.8
USA,ga510,10.8
USA,855-009t,10.75
USA,VF791212,10.75
USA,BB-SB-229-Option229,10.67
USA,BB-SB-277-Option277,10.67
USA,2FY,10.5
USA,5214201922BLUE,10.5
USA,855-008tf,10.5
USA,IN-90022,10.5
USA,NSF109FF4OZ,10.5
USA,NSF38FF4OZ,10.5
USA,RSN5-1,10.5
USA,S192,10.5
USA,jc-19m&-19m-d1-3,10.350000000000001
USA,sns41,10.35
USA,272050601,10.27
USA,gom105w,10.25
USA,ind-14/10M-HW,10.2
USA,BR000016-0576-F-P001,10.06
USA,BR000046-0576-F-P001,10.06
USA,BR000127-0576,10.06
USA,LA246,10.06
USA,SRBR000304,10.06
USA,RSN6,10.04
USA,0000-BOROBATCH-LOGO-2XL,10.0
USA,0000-BoroBatch-Logo-2XL,10.0
USA,23mc,10.0
USA,312502,10.0
USA,854-203014,10.0
USA,854-203019,10.0
USA,BB-SB-223-Option223,10.0
USA,Flow-Summer-2014,10.0
USA,Flow-Summer-2015,10.0
USA,Flow-spring-2018,10.0
USA,Opal Dust White,10.0
USA,buildingblocks,10.0
USA,flow-fall-2018,10.0
USA,flow-fall-2019,10.0
USA,flow-summer-2013,10.0
USA,glassline-vol19-3,10.0
USA,glassline-vol19-4,10.0
USA,glassline-vol21-1,10.0
USA,glassline-vol27-2,10.0
USA,glassline-vol27-3,10.0
USA,jc-diff28GREEN,10.0
USA,qn10,10.0
USA,qn14,10.0
USA,qn19,10.0
USA,854-225S,9.95
USA,GROZING PLIERS,9.95
USA,et-495.45,9.95
USA,glue,9.95
USA,sc611,9.95
USA,tn14,9.95
USA,1556028,9.9
USA,FF59002210,9.9
USA,FF59002610,9.9
USA,FF59021810,9.9
USA,gop64w,9.9
USA,nsp00,9.9
USA,ABRQR2,9.84
USA,BB-SB-79-Option79,9.83
USA,gor6w,9.79
USA,BFM000144-0002,9.73
USA,goac6w,9.67
USA,dhgthallo,9.6
USA,855-009tf,9.5
USA,VF791040,9.5
USA,VF791086,9.5
USA,fu3001x,9.5
USA,1556059,9.49
USA,1556042,9.48
USA,RSN7-1,9.45
USA,GTGMt.HoneyFrit#2,9.38
USA,1556320,9.35
USA,1556340,9.35
USA,1556360,9.35
USA,1556420P,9.35
USA,VF791236,9.27
USA,271751501,9.26
USA,TE9830,9.25
USA,DG-D127T,9.21
USA,272091201,9.2
USA,BB-SB-158-Option158,9.2
USA,DG-FRALF,9.18
USA,DG-FD134F,9.15
USA,DG-FD57F,9.15
USA,TAG-033-R-1-071,9.07
USA,BSG1416-30,9.03
USA,2FJW,9.0
USA,2MJG,9.0
USA,3FOG,9.0
USA,NAUT,9.0
USA,Pixie dust Inter Violet,9.0
USA,S173,9.0
USA,S202,9.0
USA,S290,9.0
USA,S338,9.0
USA,S363,9.0
USA,S378,9.0
USA,S66,9.0
USA,S68,9.0
USA,S87,9.0
USA,S95,9.0
USA,pixie dust gold,9.0
USA,s388,9.0
USA,s9,9.0
USA,153908,8.95
USA,ind-19/26mugHW,8.85
USA,ind-24/40f,8.8
USA,ind-24/40m,8.8
USA,1MPU,8.75
USA,3FPU,8.75
USA,AW6C,8.7
USA,GTGCRYSTALSM,8.63
USA,MC511497,8.63
USA,1556850,8.61
USA,1556856,8.61
USA,FW704,8.59
USA,GOMarble12mm,8.5
USA,SC623,8.5
USA,RSN1,8.459999999999999
USA,3FBLKHW,8.45
USA,825-TZR,8.45
USA,312b4hp,8.4
USA,JCF-44B,8.4
USA,850010,8.25
USA,VF791020,8.19
USA,AT5724,8.07
USA,BR000117-0576,8.03
USA,MC511346,8.0
USA,jc-FritDisc30mm,8.0
USA,1552102,7.95
USA,1552153,7.95
USA,1552B06,7.95
USA,5145TWC,7.95
USA,514TWS,7.95
USA,DF83554,7.95
USA,FFB0506,7.95
USA,FFB0508,7.95
USA,FFB0510,7.95
USA,FFB0511,7.95
USA,FFB0522,7.95
USA,FFB0532,7.95
USA,FFB0533,7.95
USA,kstweezer-0002,7.95
USA,ABRQR5,7.88
USA,Glassseparator,7.78
USA,AT4120,7.77
USA,JC-RSH-50,7.75
USA,1556044,7.7
USA,1558232,7.7
USA,BR000112-0576-F-P001,7.64
USA,BR001126-0576-F-P001,7.64
USA,BR001401-0576-F-P001,7.64
USA,RSN5,7.64
USA,ABRQT17,7.61
USA,312136,7.5
USA,312137,7.5
USA,JC-3M2F8-12x1.5,7.5
USA,S121,7.5
USA,S234,7.5
USA,S240,7.5
USA,S241,7.5
USA,S328,7.5
USA,S332,7.5
USA,S336,7.5
USA,S337,7.5
USA,S357,7.5
USA,S37,7.5
USA,s389,7.5
USA,1556524,7.48
USA,3FGHW,7.45
USA,MB111,7.45
USA,NWC18,7.44
USA,BB-SB-46-Option46,7.37
USA,LA010,7.33
USA,LA0103,7.33
USA,LA0150LG,7.33
USA,1558072,7.29
USA,ACT-JWTC9,7.2
USA,AR-BLUEMedium12,7.2
USA,DG-D15,7.2
USA,1556210,7.19
USA,1556211,7.19
USA,mc511487,7.19
USA,abrshirt-bmg-m,7.1
USA,hp-0001,7.1
USA,hp-0015,7.1
USA,hp-0022,7.1
USA,hp-0030,7.1
USA,hp-0036,7.1
USA,EzBEAD4,7.0
USA,IND-1.5MC,7.0
USA,2FBLKHW,6.95
USA,808-nosepads,6.95
USA,rsn11,6.95
USA,1556712,6.9
USA,1558024,6.9
USA,1558036,6.9
USA,1558042,6.9
USA,RSN00,6.9
USA,VF791937,6.9
USA,VF791955,6.9
USA,VF791967,6.9
USA,gor3w,6.9
USA,ABRQT1,6.88
USA,MB021,6.76
USA,nsf00L,6.75
USA,1556050,6.6
USA,1558008,6.6
USA,VF791432,6.6
USA,1556348,6.54
USA,JCJ-51C,6.5
USA,PIXIE DUST MINK,6.5
USA,PIXIE DUST PINK GOLD,6.5
USA,PIXIE DUST REFLEX VIOLET,6.5
USA,Pixie dust Spring Green,6.5
USA,pixie dust duo Red-Blue,6.5
USA,ind-19/26mug,6.449999999999999
USA,abrshirt-bmg-s,6.39
USA,MC511742,6.33
USA,jc-xp33BLUE,6.25
USA,VF791072,6.18
USA,VF791076,6.18
USA,VF791216,6.18
USA,VF791220,6.18
USA,1556068,6.05
USA,DG-C4,6.05
USA,DG-D5S,6.05
USA,DG-D76S,6.05
USA,1556376,6.04
USA,3FTBLK,6.0
USA,B20,6.0
USA,B38,6.0
USA,B39,6.0
USA,B8,6.0
USA,B9,6.0
USA,DHGPhaeton,6.0
USA,R5209,6.0
USA,S104,6.0
USA,S142,6.0
USA,S181,6.0
USA,S2,6.0
USA,S224,6.0
USA,S242,6.0
USA,S243,6.0
USA,S305,6.0
USA,S306,6.0
USA,S326,6.0
USA,S327,6.0
USA,S330,6.0
USA,S331,6.0
USA,S334,6.0
USA,S80,6.0
USA,S90,6.0
USA,TE9452,6.0
USA,buildingblocks-small,6.0
USA,jc-44-6c,6.0
USA,jc-50-6c,6.0
USA,kg075,6.0
USA,kg153,6.0
USA,DG-D113,5.99
USA,DG-D160,5.99
USA,DG-D24,5.99
USA,DG-D28,5.99
USA,DG-D29,5.99
USA,DG-D35,5.99
USA,DG-D89,5.99
USA,2FBHW,5.95
USA,50330,5.95
USA,IND-3MC-DT,5.95
USA,SS365309T,5.95
USA,SilverMesh,5.95
USA,WBS-LMT,5.95
USA,gofo53w,5.95
USA,NS124,5.94
USA,VF791268,5.91
USA,ABRQR2.5,5.88
USA,272070801,5.86
USA,god7b,5.79
USA,BB-SB-57-Option57,5.75
USA,BB-SB-69-Option69,5.75
USA,MC511430-3,5.75
USA,BB-04-M-Oscar,5.65
USA,BB-40-M-Beeswax,5.65
USA,TE9443,5.5
USA,1556049,5.46
USA,1556071,5.46
USA,1558242,5.46
USA,VF791014,5.46
USA,VF791024,5.46
USA,854-408,5.45
USA,jc-diff38BLUE,5.45
USA,jc-diff38GREEN,5.45
USA,1FBLK,5.25
USA,1FG,5.25
USA,RSN1-1,5.2
USA,246170250,5.03
USA,0000-P-BlowMoreGlass,5.0
USA,IN-TW-100,5.0
USA,IN-TW-110,5.0
USA,IN-TW-120,5.0
USA,IN-TW-130,5.0
USA,IN-TW-140,5.0
USA,IN-TW-200,5.0
USA,FF59003610,4.95
USA,FF59005410,4.95
USA,FF59006010,4.95
USA,FF59007610,4.95
USA,FF59020410,4.95
USA,FF59040810,4.95
USA,FF59042210,4.95
USA,gorec4x2w,4.95
USA,silvermesh40,4.95
USA,271751101,4.92
USA,JCM-51B,4.9
USA,ind-19/26mgg9l,4.9
USA,mc511482,4.89
USA,271177528,4.88
USA,KILNPAPER1/16,4.65
USA,1558408,4.6
USA,JCM-51CS,4.6
USA,jc-FritDisc44mm,4.6
USA,DG-FD100F,4.58
USA,DG-FD147F,4.58
USA,DG-FD148F,4.58
USA,DG-FD152F,4.58
USA,DG-FD95F,4.58
USA,Pixie Dust Macro Pearl,4.5
USA,Pixie dust Aztec Gold,4.5
USA,Pixie dust Micro Pearl,4.5
USA,Pixie dust pearl white,4.5
USA,Pixie dust super bronze,4.5
USA,S115,4.5
USA,S120,4.5
USA,S122,4.5
USA,S153,4.5
USA,S170,4.5
USA,S19,4.5
USA,S214,4.5
USA,S219,4.5
USA,S228,4.5
USA,S238,4.5
USA,S257,4.5
USA,S28,4.5
USA,S296,4.5
USA,S329,4.5
USA,S33,4.5
USA,S36,4.5
USA,S367,4.5
USA,S380,4.5
USA,S72,4.5
USA,S79,4.5
USA,S94,4.5
USA,pixie dust Inter Blue,4.5
USA,pixie dust antique gold,4.5
USA,pixie dust gold brill.,4.5
USA,s8,4.5
USA,1556438,4.31
USA,1556452,4.31
USA,1556460,4.31
USA,ind-14/23fug,4.1
USA,GG4200105,4.04
USA,1558218,4.03
USA,1558276,4.03
USA,jc1922metal,4.0
USA,76111502,3.96
USA,ab12,3.95
USA,jc-23mb,3.95
USA,1558076,3.81
USA,RSN00-1,3.8
USA,EFW01030STL,3.79
USA,gmtt4,3.75
USA,GG7805006,3.72
USA,1556208,3.67
USA,1557916,3.54
USA,1MG,3.5
USA,3MPU,3.5
USA,1558012,3.45
USA,1558014,3.45
USA,1558022,3.45
USA,1558028,3.45
USA,1558044,3.45
USA,1558060,3.45
USA,1558084,3.45
USA,VF791420,3.45
USA,jc-1014m,3.45
USA,jc-14m&-19m-d1-2.5,3.45
USA,jc-19f&-19f-d1-3,3.45
USA,07630027,3.4
USA,157812,3.32
USA,1557216,3.27
USA,TAG-033-R-2-074,3.19
USA,1556040,3.16
USA,DG-C5,3.16
USA,DG-C9,3.16
USA,DG-D153S,3.16
USA,DG-D99S,3.16
USA,VF791910,3.16
USA,ABRQR3,3.15
USA,VF791069,3.09
USA,VF791504,3.09
USA,271146328,3.01
USA,2FOG,3.0
USA,3MJW,3.0
USA,S135,3.0
USA,S160,3.0
USA,S165,3.0
USA,S304,3.0
USA,S34,3.0
USA,S347,3.0
USA,S348,3.0
USA,S354,3.0
USA,S355,3.0
USA,S356,3.0
USA,S38,3.0
USA,S381,3.0
USA,S71,3.0
USA,s126,3.0
USA,s166,3.0
USA,s48,3.0
USA,350LP6,2.99
USA,RSN3,2.9
USA,JC-ST14,2.85
USA,JC-ST19,2.85
USA,ind-14/23mugHW,2.85
USA,jc-st19,2.8499999999999996
USA,RSN0,2.82
USA,VF791030,2.73
USA,VF791052,2.73
USA,VF791068,2.73
USA,M300,2.48
USA,1557248,2.4
USA,la9005,2.4
USA,GG6100102,2.36
USA,RSN2,2.32
USA,RSN000-1,2.2
USA,RSN0-1,2.08
USA,ind-14/23mug,2.05
USA,rss3,1.95
USA,rss000,1.77
USA,271105328,1.76
USA,NWC23,1.76
USA,1MBLK,1.75
USA,3FG,1.75
USA,IND-1.5FC,1.75
USA,10680,1.7
USA,NWC21,1.65
USA,rss2,1.64
USA,10681,1.6
USA,NWC00,1.52
USA,mc511569,1.52
USA,10682,1.5
USA,S124,1.5
USA,S13,1.5
USA,S139,1.5
USA,S14,1.5
USA,S143,1.5
USA,S163,1.5
USA,S174,1.5
USA,S176,1.5
USA,S198,1.5
USA,S199,1.5
USA,S203,1.5
USA,S204,1.5
USA,S206,1.5
USA,S216,1.5
USA,S244,1.5
USA,S258,1.5
USA,S266,1.5
USA,S275,1.5
USA,S291,1.5
USA,S295,1.5
USA,S300,1.5
USA,S307,1.5
USA,S308,1.5
USA,S309,1.5
USA,S310,1.5
USA,S316,1.5
USA,S318,1.5
USA,S321,1.5
USA,S322,1.5
USA,S325,1.5
USA,S335,1.5
USA,S341,1.5
USA,S349,1.5
USA,S379,1.5
USA,S42,1.5
USA,S60,1.5
USA,S61,1.5
USA,S64,1.5
USA,S67,1.5
USA,S70,1.5
USA,S82,1.5
USA,S91,1.5
USA,S96,1.5
USA,S97,1.5
USA,s391,1.5
USA,600tip,1.4
USA,NWC0000,1.27
USA,sch8x1.5,1.23
USA,NWC16,1.13
USA,271750801,1.12
USA,ReplacementClawNut,1.0
USA,rss00,0.89
USA,NWC10,0.7
USA,MC511430,0.69
USA,pixie dust silver,0.45
USA,NWC01,0.17
USA,07631002,0.0
USA,07631005,0.0
USA,07634002,0.0
USA,10A008-0000,0.0
USA,1556064FS,0.0
USA,1556630,0.0
USA,1556683-d,0.0
USA,1556705,0.0
USA,246400500,0.0
USA,246600320,0.0
USA,246650320,0.0
USA,248000250,0.0
USA,2ndNSWC005,0.0
USA,850-350,0.0
USA,ABR BORO COLOR CLUB,0.0
USA,ACT-OPGTC16,0.0
USA,AR-LIGHTBLUE16,0.0
USA,At1325,0.0
USA,BFM000145-0002,0.0
USA,BR001101-0876,0.0
USA,BR001334-0576-F-P001,0.0
USA,BS-BS-M-SN-Phantom,0.0
USA,BS-Jet-6,0.0
USA,BSFinishingToolPaddleRep,0.0
USA,BSG000013-30,0.0
USA,BSG1137-50,0.0
USA,BSG1141-30,0.0
USA,BSG1320-30,0.0
USA,BSG1320-31,0.0
USA,BSG1409-50,0.0
USA,BSG1409-51,0.0
USA,BSG1837-30,0.0
USA,CT-Jailbird,0.0
USA,DG-D3,0.0
USA,GTT-BT-Cheetah-CA,0.0
USA,HVO2-AirSep,0.0
USA,HoMT-PurpleCream,0.0
USA,IN-80-001,0.0
USA,IN-80-002,0.0
USA,JCL-38PPL,0.0
USA,KGSmini-035,0.0
USA,M170,0.0
USA,M269,0.0
USA,M32,0.0
USA,M420,0.0
USA,M456,0.0
USA,M469,0.0
USA,MC511128,0.0
USA,MC511223-3,0.0
USA,MC511563,0.0
USA,NSSRBT1-4,0.0
USA,NST125,0.0
USA,NSWC001,0.0
USA,NUH-DGA1919,0.0
USA,NWC02,0.0
USA,OX8,0.0
USA,S105,0.0
USA,S114,0.0
USA,S118,0.0
USA,S129,0.0
USA,S136,0.0
USA,S148,0.0
USA,S15,0.0
USA,S18,0.0
USA,S196,0.0
USA,S227,0.0
USA,S230,0.0
USA,S259,0.0
USA,S289,0.0
USA,S297,0.0
USA,S314,0.0
USA,S375,0.0
USA,S65,0.0
USA,SS366123,0.0
USA,SS366125,0.0
USA,Spy-Hayes-250,0.0
USA,T-2-1,0.0
USA,TAG-033-F-C-001,0.0
USA,TAG-033-F-C-002,0.0
USA,TAG-033-F-C-007,0.0
USA,TAG-033-F-C-039,0.0
USA,TAG-033-F-F-002,0.0
USA,TAG-033-F-P-041,0.0
USA,TAG-033-R-1-017,0.0
USA,TAG-033-R-1-076,0.0
USA,TAG-033-R-6InchSample,0.0
USA,TAG-033-T-1-001,0.0
USA,VF791956,0.0
USA,ZTX550P1-32,0.0
USA,bfm000320-0002,0.0
USA,ds104pf18,0.0
USA,ds33pf1,0.0
USA,ds33pf2,0.0
USA,ds49-1/16,0.0
USA,dvd223,0.0
USA,ga380,0.0
USA,gaf78682,0.0
USA,gaf974938,0.0
USA,gb-g3-533-bk,0.0
USA,gb-g5-116-bk,0.0
USA,ggt-hamL,0.0
USA,ggt-mimL-mmds,0.0
USA,knobkit,0.0
USA,m192,0.0
USA,nsf120F,0.0
USA,nsf78L,0.0
USA,nsfp20,0.0
USA,o-sl-latch-92/5,0.0
USA,ons132,0.0
USA,ons41,0.0
USA,onswc001,0.0
USA,rl-7205f1,0.0
USA,sns62,0.0
USA,ttn-bbt-Oscar-Illuminati,0.0
USA,ttn-bbt-OscarIlluminati,0.0
USA,u13623,0.0
USA,NWS14SSPushBar,-45.0
USA,gom126b,-50.64
USA,gor35b,-72.25
USA,NWS14SSFootSwitch,-129.0
USA,NWS14SS-Svalve,-144.0
USA,IndianLatheSingle85mm,-2800.0
USA,nws14ss,-4600.0
USA,sublined item,-33007.02
